Source,Target
PL1309,NFL23
CG17,PL1310
PL1310,NFL9
CG35,PL1311
PL1311,NFL14
CG11,PL1312
PL1312,NFL21
CG99,PL1313
PL1313,NFL2
CG164,PL1314
PL1314,NFL22
CG4,PL1315
PL1315,NFL31
CG17,PL1316
PL1316,NFL0
CG75,PL1317
PL1317,NFL11
CG20,PL1318
PL1318,NFL17
CG4,PL1319
PL1319,NFL10
CG65,PL1320
PL1320,NFL18
CG1,PL1321
PL1321,NFL1
CG132,PL1322
PL1322,NFL27
CG1,PL1323
PL1323,NFL25
CG28,PL1324
PL1324,NFL15
CG33,PL1325
PL1325,NFL6
CG180,PL1326
PL1326,NFL24
CG4,PL1327
PL1327,NFL12
CG28,PL1328
PL1328,NFL23
CG7,PL1329
PL1329,NFL20
CG39,PL1330
PL1330,NFL14
CG72,PL1331
PL1331,NFL12
CG46,PL1332
PL1332,NFL13
CG58,PL1333
PL1333,NFL4
CG54,PL1334
PL1334,NFL1
CG7,PL1335
PL1335,NFL26
CG153,PL1336
PL1336,NFL16
CG103,PL1337
PL1337,NFL8
CG96,PL1338
PL1338,NFL5
CG55,PL1339
PL1339,NFL30
CG62,PL1340
PL1340,NFL7
CG46,PL1341
PL1341,NFL1
CG132,PL1342
PL1342,NFL14
CG11,PL1343
PL1343,NFL21
CG14,PL1344
PL1344,NFL2
CG13,PL1345
PL1345,NFL3
CG21,PL1346
PL1346,NFL31
CG17,PL1347
PL1347,NFL20
CG74,PL1348
PL1348,NFL0
CG115,PL1349
PL1349,NFL11
CG66,PL1350
PL1350,NFL19
CG191,PL1351
PL1351,NFL28
CG58,PL1352
PL1352,NFL10
CG17,PL1353
PL1353,NFL22
CG25,PL1354
PL1354,NFL25
CG197,PL1355
PL1355,NFL0
CG4,PL1356
PL1356,NFL15
CG63,PL1357
PL1357,NFL6
CG189,PL1358
PL1358,NFL26
CG9,PL1359
PL1359,NFL18
CG159,PL1360
PL1360,NFL16
CG198,PL1361
PL1361,NFL9
CG137,PL1362
PL1362,NFL11
CG97,PL1363
PL1363,NFL21
CG3,PL1364
PL1364,NFL1
CG26,PL1521
PL1521,NFL28
CG32,PL1522
PL1522,NFL6
CG66,PL1523
PL1523,NFL12
CG0,PL1524
PL1524,NFL19
CG47,PL1525
PL1525,NFL7
CG4,PL1526
PL1526,NFL26
CG74,PL1527
PL1527,NFL0
CG58,PL1528
PL1528,NFL30
CG2,PL1529
PL1529,NFL2
CG2,PL1530
PL1530,NFL17
CG2,PL1531
PL1531,NFL22
CG8,PL1532
PL1532,NFL3
CG28,PL1533
PL1533,NFL2
CG31,PL1534
PL1534,NFL15
CG70,PL1535
PL1535,NFL27
CG11,PL1536
PL1536,NFL8
CG19,PL1537
PL1537,NFL9
CG4,PL1538
PL1538,NFL1
CG96,PL1539
PL1539,NFL5
CG66,PL1540
PL1540,NFL31
CG17,PL1541
PL1541,NFL10
CG20,PL1542
PL1542,NFL13
CG23,PL1543
PL1543,NFL16
CG11,PL1544
PL1544,NFL25
CG11,PL1545
PL1545,NFL16
CG100,PL1546
PL1546,NFL11
CG3,PL1547
PL1547,NFL20
CG74,PL1548
PL1548,NFL18
CG111,PL1549
PL1549,NFL16
CG19,PL1550
PL1550,NFL30
CG46,PL1551
PL1551,NFL29
CG23,PL1552
PL1552,NFL21
CG136,PL1553
PL1553,NFL6
CG111,PL1554
PL1554,NFL17
CG35,PL1555
PL1555,NFL19
CG13,PL1556
PL1556,NFL7
CG74,PL1557
PL1557,NFL10
CG17,PL1558
PL1558,NFL22
CG58,PL1559
PL1559,NFL2
CG11,PL1560
PL1560,NFL1
CG54,PL1561
PL1561,NFL8
CG11,PL1562
PL1562,NFL3
CG13,PL1563
PL1563,NFL4
CG123,PL1564
PL1564,NFL15
CG4,PL1565
PL1565,NFL0
CG66,PL1566
PL1566,NFL8
CG52,PL1567
PL1567,NFL29
CG49,PL1568
PL1568,NFL9
CG1,PL1569
PL1569,NFL5
CG23,PL1570
PL1570,NFL31
CG12,PL1571
PL1571,NFL14
CG115,PL1572
PL1572,NFL24
CG107,PL1573
PL1573,NFL10
CG59,PL1574
PL1574,NFL12
CG191,PL1575
PL1575,NFL1
CG27,PL1576
PL1576,NFL21
CG24,PL1577
PL1577,NFL20
CG46,PL1578
PL1578,NFL18
CG195,PL1579
PL1579,NFL24
CG179,PL1580
PL1580,NFL13
CG2,PL1581
PL1581,NFL11
CG32,PL1582
PL1582,NFL23
CG94,PL1583
PL1583,NFL28
CG128,PL1584
PL1584,NFL6
CG6,PL1585
PL1585,NFL7
CG128,PL1586
PL1586,NFL3
CG4,PL1587
PL1587,NFL19
CG52,PL1588
PL1588,NFL26
CG4,PL1589
PL1589,NFL0
CG128,PL1590
PL1590,NFL17
CG54,PL1591
PL1591,NFL30
CG198,PL1592
PL1592,NFL2
CG12,PL1593
PL1593,NFL4
CG41,PL1594
PL1594,NFL29
CG212,PL1595
PL1595,NFL27
CG137,PL1596
PL1596,NFL22
CG111,PL1597
PL1597,NFL12
CG70,PL1598
PL1598,NFL8
CG153,PL1599
PL1599,NFL9
CG159,PL1600
PL1600,NFL29
CG32,PL1601
PL1601,NFL5
CG19,PL1602
PL1602,NFL27
CG76,PL1603
PL1603,NFL24
CG19,PL1604
PL1604,NFL10
CG23,PL1605
PL1605,NFL14
CG86,PL1606
PL1606,NFL25
CG33,PL1607
PL1607,NFL23
CG55,PL1608
PL1608,NFL1
CG74,PL1609
PL1609,NFL20
CG112,PL1610
