Source,Target
PL5344,NFL23
CG74,PL5346
PL5346,NFL10
CG11,PL5368
PL5368,NFL8
CG35,PL5380
PL5380,NFL16
CG122,PL5401
PL5401,NFL19
CG82,PL5404
PL5404,NFL10
CG94,PL5408
PL5408,NFL12
CG30,PL5413
PL5413,NFL4
CG104,PL5437
PL5437,NFL23
CG74,PL5439
PL5439,NFL16
CG116,PL5442
PL5442,NFL14
CG13,PL5449
PL5449,NFL28
CG24,PL5459
PL5459,NFL29
CG73,PL5463
PL5463,NFL2
CG30,PL5464
PL5464,NFL25
CG20,PL5465
PL5465,NFL15
CG49,PL5471
PL5471,NFL19
CG78,PL5474
PL5474,NFL24
CG0,PL5481
PL5481,NFL3
CG164,PL5483
PL5483,NFL21
CG35,PL5486
PL5486,NFL31
CG283,PL5487
PL5487,NFL0
CG107,PL5490
PL5490,NFL27
CG78,PL5515
PL5515,NFL9
CG35,PL5523
PL5523,NFL22
CG91,PL5534
PL5534,NFL17
CG96,PL5535
PL5535,NFL14
CG91,PL5537
PL5537,NFL16
CG19,PL5543
PL5543,NFL6
CG25,PL5548
PL5548,NFL18
CG11,PL5574
PL5574,NFL21
CG39,PL5578
PL5578,NFL2
CG11,PL5584
PL5584,NFL10
CG2,PL5590
PL5590,NFL16
CG39,PL5604
PL5604,NFL21
CG78,PL5621
PL5621,NFL14
CG15,PL5627
PL5627,NFL19
CG135,PL5635
PL5635,NFL29
CG95,PL5638
PL5638,NFL5
CG89,PL5644
PL5644,NFL22
CG74,PL5649
PL5649,NFL6
CG21,PL5650
PL5650,NFL14
CG17,PL5657
PL5657,NFL15
CG1,PL5661
PL5661,NFL9
CG21,PL5662
PL5662,NFL12
CG118,PL5663
PL5663,NFL12
CG11,PL5670
PL5670,NFL13
CG46,PL5673
PL5673,NFL5
CG103,PL5688
PL5688,NFL21
CG46,PL5692
PL5692,NFL15
CG22,PL5698
PL5698,NFL4
CG78,PL5700
PL5700,NFL7
CG63,PL5718
PL5718,NFL14
CG11,PL5729
PL5729,NFL24
CG62,PL5730
PL5730,NFL11
CG73,PL5734
PL5734,NFL2
CG20,PL5736
PL5736,NFL12
CG238,PL5743
PL5743,NFL12
CG58,PL5746
PL5746,NFL10
CG234,PL5749
PL5749,NFL30
CG86,PL5751
PL5751,NFL17
CG21,PL5752
PL5752,NFL25
CG166,PL5758
PL5758,NFL0
CG102,PL5764
PL5764,NFL21
CG43,PL5770
PL5770,NFL31
CG89,PL5788
PL5788,NFL22
CG93,PL5790
PL5790,NFL16
CG132,PL5791
PL5791,NFL6
CG213,PL5809
PL5809,NFL7
CG86,PL5812
PL5812,NFL6
