ID,Label,Node Type,All Pros,Pro Bowls,Draft Age,Year Drafted,Round Selected,Pick In Round,Position,College,NFLTeam
NFL20,HOU,NFL Team,0,0,0,0,0,0,0,0,0
NFL4,TAM,NFL Team,0,0,0,0,0,0,0,0,0
NFL14,WAS,NFL Team,0,0,0,0,0,0,0,0,0
NFL10,CIN,NFL Team,0,0,0,0,0,0,0,0,0
NFL25,IND,NFL Team,0,0,0,0,0,0,0,0,0
NFL9,PIT,NFL Team,0,0,0,0,0,0,0,0,0
NFL3,OAK,NFL Team,0,0,0,0,0,0,0,0,0
NFL21,BAL,NFL Team,0,0,0,0,0,0,0,0,0
NFL19,PHI,NFL Team,0,0,0,0,0,0,0,0,0
NFL18,DEN,NFL Team,0,0,0,0,0,0,0,0,0
