Source,Target
PL2269,NFL29
CG0,PL2275
PL2275,NFL14
CG61,PL2277
PL2277,NFL23
CG76,PL2282
PL2282,NFL1
CG95,PL2288
PL2288,NFL1
CG23,PL2289
PL2289,NFL9
CG7,PL2294
PL2294,NFL11
CG65,PL2304
PL2304,NFL30
CG31,PL2316
PL2316,NFL18
CG38,PL2332
PL2332,NFL2
CG54,PL2335
PL2335,NFL27
CG86,PL2339
PL2339,NFL28
CG237,PL2340
PL2340,NFL3
CG25,PL2344
PL2344,NFL12
CG41,PL2351
PL2351,NFL18
CG21,PL2363
PL2363,NFL26
CG2,PL2369
PL2369,NFL13
CG14,PL2377
PL2377,NFL3
CG238,PL2388
PL2388,NFL13
CG63,PL2399
PL2399,NFL7
CG111,PL2400
PL2400,NFL25
CG102,PL2411
PL2411,NFL8
CG62,PL2418
PL2418,NFL5
CG111,PL2422
PL2422,NFL9
CG180,PL2423
PL2423,NFL10
CG10,PL2429
PL2429,NFL27
CG64,PL2432
PL2432,NFL16
CG18,PL2440
PL2440,NFL11
CG17,PL2450
PL2450,NFL29
CG17,PL2454
PL2454,NFL18
CG97,PL2458
PL2458,NFL20
CG242,PL2465
PL2465,NFL21
CG12,PL2476
PL2476,NFL24
CG30,PL2479
PL2479,NFL24
CG7,PL2487
PL2487,NFL8
CG241,PL2489
PL2489,NFL31
CG44,PL2499
PL2499,NFL10
CG139,PL2500
PL2500,NFL14
CG58,PL2502
PL2502,NFL14
CG41,PL2528
PL2528,NFL30
CG2,PL2532
PL2532,NFL10
CG39,PL2534
PL2534,NFL6
CG137,PL2547
PL2547,NFL26
CG25,PL2549
PL2549,NFL21
CG103,PL2554
PL2554,NFL8
CG91,PL2565
PL2565,NFL6
CG66,PL2575
PL2575,NFL23
CG153,PL2577
PL2577,NFL8
CG0,PL2580
PL2580,NFL16
CG8,PL2584
PL2584,NFL24
CG128,PL2586
PL2586,NFL5
CG204,PL2601
PL2601,NFL29
CG2,PL2603
PL2603,NFL20
CG99,PL2604
PL2604,NFL22
CG46,PL2605
PL2605,NFL9
CG62,PL2632
PL2632,NFL10
CG60,PL2635
PL2635,NFL11
CG33,PL2649
PL2649,NFL24
CG7,PL2658
PL2658,NFL18
CG55,PL2659
PL2659,NFL22
CG87,PL2661
PL2661,NFL17
CG28,PL2665
PL2665,NFL28
CG86,PL2681
PL2681,NFL4
CG74,PL2682
PL2682,NFL13
CG66,PL2685
PL2685,NFL19
CG24,PL2688
PL2688,NFL11
CG0,PL2689
PL2689,NFL15
CG4,PL2693
PL2693,NFL0
CG103,PL2696
PL2696,NFL24
CG164,PL2707
PL2707,NFL12
CG132,PL2719
PL2719,NFL2
CG29,PL2724
PL2724,NFL24
CG21,PL2739
PL2739,NFL19
CG18,PL2751
PL2751,NFL18
CG33,PL2752
PL2752,NFL9
CG132,PL2754
PL2754,NFL7
CG14,PL2762
PL2762,NFL25
CG96,PL2765
PL2765,NFL17
CG52,PL2772
PL2772,NFL31
CG94,PL2780
PL2780,NFL0
CG9,PL2783
PL2783,NFL12
CG59,PL2794
PL2794,NFL18
CG30,PL2796
PL2796,NFL31
CG39,PL2797
PL2797,NFL28
CG10,PL2799
PL2799,NFL7
CG68,PL2801
PL2801,NFL15
CG54,PL2803
PL2803,NFL13
CG102,PL2808
PL2808,NFL20
CG54,PL2821
PL2821,NFL1
CG21,PL2841
PL2841,NFL25
CG40,PL2847
PL2847,NFL30
CG76,PL2865
PL2865,NFL4
CG127,PL2878
PL2878,NFL14
CG105,PL2881
PL2881,NFL21
CG32,PL2889
PL2889,NFL1
CG84,PL2890
PL2890,NFL18
CG68,PL2891
PL2891,NFL19
CG85,PL2892
PL2892,NFL12
CG118,PL2894
PL2894,NFL10
CG70,PL2912
PL2912,NFL9
CG119,PL2915
PL2915,NFL21
CG36,PL2917
PL2917,NFL11
CG103,PL2932
PL2932,NFL11
CG153,PL2939
PL2939,NFL30
CG132,PL2946
PL2946,NFL27
CG3,PL2952
PL2952,NFL28
CG137,PL2966
PL2966,NFL19
CG17,PL2969
PL2969,NFL16
CG128,PL2977
PL2977,NFL12
CG64,PL2983
PL2983,NFL25
CG62,PL2993
PL2993,NFL2
CG193,PL3001
PL3001,NFL8
CG19,PL3004
PL3004,NFL31
CG127,PL3007
PL3007,NFL0
CG55,PL3012
PL3012,NFL19
CG32,PL3016
PL3016,NFL22
CG165,PL3018
PL3018,NFL25
CG66,PL3023
PL3023,NFL15
CG1,PL3029
PL3029,NFL31
CG258,PL3032
PL3032,NFL15
CG46,PL3037
PL3037,NFL26
CG33,PL3039
PL3039,NFL0
CG26,PL3062
PL3062,NFL1
CG55,PL3063
PL3063,NFL21
CG111,PL3069
PL3069,NFL4
CG70,PL3073
PL3073,NFL13
CG62,PL3076
PL3076,NFL25
CG54,PL3093
PL3093,NFL15
CG29,PL3094
PL3094,NFL12
CG10,PL3101
PL3101,NFL29
CG17,PL3104
PL3104,NFL18
CG7,PL3120
PL3120,NFL21
CG83,PL3122
PL3122,NFL27
CG12,PL3149
PL3149,NFL17
CG99,PL3151
PL3151,NFL7
CG213,PL3153
PL3153,NFL11
CG34,PL3156
PL3156,NFL29
CG164,PL3158
PL3158,NFL23
CG189,PL3159
PL3159,NFL27
CG10,PL3164
PL3164,NFL31
CG3,PL3173
PL3173,NFL30
CG123,PL3183
PL3183,NFL6
CG76,PL3190
PL3190,NFL9
CG102,PL3197
PL3197,NFL20
CG97,PL3205
PL3205,NFL24
CG245,PL3211
PL3211,NFL2
CG70,PL3217
PL3217,NFL20
CG153,PL3223
PL3223,NFL5
CG19,PL3224
PL3224,NFL30
CG18,PL3230
PL3230,NFL28
CG1,PL3232
PL3232,NFL13
CG26,PL3233
PL3233,NFL12
CG61,PL3243
PL3243,NFL24
CG75,PL3248
PL3248,NFL4
CG123,PL3257
PL3257,NFL17
CG17,PL3264
PL3264,NFL10
CG64,PL3266
PL3266,NFL23
CG44,PL3275
PL3275,NFL31
CG7,PL3281
PL3281,NFL24
CG21,PL3286
PL3286,NFL6
CG39,PL3293
PL3293,NFL2
CG0,PL3312
PL3312,NFL4
CG1,PL3318
PL3318,NFL2
CG54,PL3328
PL3328,NFL19
CG54,PL3330
PL3330,NFL0
CG59,PL3336
PL3336,NFL11
CG55,PL3339
PL3339,NFL22
CG139,PL3340
PL3340,NFL16
CG4,PL3344
PL3344,NFL10
CG0,PL3345
PL3345,NFL21
CG10,PL3348
PL3348,NFL4
CG68,PL3354
PL3354,NFL20
CG63,PL3355
PL3355,NFL20
CG119,PL3358
PL3358,NFL3
CG103,PL3364
