ID,Label 
PL11290,Larry Miller
PL11291,D.K. Perry
PL11292,Roy Simmons
PL11293,Doug Panfil
PL11294,Rick Moss
PL11295,Kent Perkov
PL11296,Willie Beamon
PL11297,Jeff Groth
PL11298,Nesby Glasgow
PL11299,Rick Partridge
PL11300,Robert Hawkins
PL11301,Wilbert Haslip
PL11302,Max Runager
PL11303,Keith Miller
PL11304,John Mohring
PL11305,Carter Hartwig
PL11306,Glenn Blackwood
PL11307,Randy Love
PL11308,Gene Sanders
PL11309,Robert Brewer
PL11310,Bruce Thornton
PL11311,Tom Graves
PL11312,Steve Hamilton
PL11313,James Folston
PL11314,Scott Burk
PL11315,Russ Henderson
PL11316,Henry Vereen
PL11317,Kevin Baker
PL11318,Tom Rusk
PL11319,Bob Rozier
PL11320,Joe Robinson
PL11321,Jerome Heavens
PL11322,Jeff Komlo
PL11323,Gordy Sprattler
PL11324,Kris Haines
PL11325,Carl McGee
PL11326,John Thompson
PL11327,Billy Diggs
PL11328,Alvin Garrett
PL11329,Jim Rourke
PL11330,Dave Parkin
PL11331,Ezra Tate
PL11332,Curtis Weathers
PL11333,Charlie Taylor
PL11334,Rich Ellender
PL11335,Jeff Weston
PL11336,John Spagnola
PL11337,Jeff Rutledge
PL11338,Garry Cobb
PL11339,Richard Kirk
PL11340,Dwight Clark
PL11341,Nathan Poole
PL11342,Mike Dupree
PL11343,Howard Ballage
PL11344,David Marler
PL11345,Steve Stephens
PL11346,Jerry Holloway
PL11347,Dan Fowler
PL11348,Joe Restic
PL11349,Jerome Stanton
PL11350,Ricky Smith
PL11351,Gerald Jackson
PL11352,John Smith
PL11353,Steve Sybeldon
PL11354,Ed McGlasson
PL11355,Frank Lockett
PL11356,Tony Petruccio
PL11357,Bruce Beekley
PL11358,Robert Hardy
PL11359,Larry Willis
PL11360,Al Green
PL11361,Martin Cox
PL11362,Allan Clark
PL11363,Mike Kozlowski
PL11364,Grady Ebensberger
PL11365,Mike Calhoun
PL11366,Tod Thompson
PL11367,Billy McBride
PL11368,Stan Rome
PL11369,Ken Bungarda
PL11370,Paul Lawler
PL11371,John Priestner
PL11372,Bob Rippentrop
PL11373,Mike Mince
PL11374,Nate Henderson
PL11375,Ken Johnson
PL11376,David Hall
PL11377,Bob Wright
PL11378,Randy Poeschl
PL11379,Dan Sanders
PL11380,Monte Coleman
PL11381,Brian Nelson
PL11382,Bill Leer
PL11383,Jim Hinesly
PL11384,Bruce Davis
PL11385,Dave Rader
PL11386,Al Chesley
PL11387,Zachary Dixon
PL11388,Mike Taylor
PL11389,Mike Blanton
PL11390,Tony Hall
PL11391,Jesse Deramus
PL11392,Eddie Cole
PL11393,Charlie Moore
PL11394,Jim Browner
PL11395,Michael Forrest
PL11396,Charlie Green
PL11397,David Logan
PL11398,Mike Harris
PL11399,Ricky McBride
PL11400,Tim Gillespie
PL11401,Kelsey Finch
PL11402,Dave Becker
PL11403,Bob Forster
PL11404,Paul Darby
PL11405,Dewitt Methvin
PL11406,Dirk Abernathy
PL11407,David Stephens
PL11408,Bill Moats
PL11409,Jeff Moore
PL11410,Reggie Kinlaw
PL11411,Frank Duncan
PL11412,Ed Smith
PL11413,Stuart Walker
PL11414,Wayne Wilson
PL11415,Dave Jacobs
PL11416,Bryan Sweeney
PL11417,Larry Fortner
PL11418,Drew Hill
PL11419,Quentin Lowry
PL11420,Earl Campbell HOF
PL11421,Art Still
PL11422,Wes Chandler
PL11423,Chris Ward
PL11424,Terry Miller
PL11425,James Lofton HOF
PL11426,Ken MacAfee
PL11427,Ross Browner
PL11428,Keith Simpson
PL11429,Gordon King
PL11430,Luther Bradley
PL11431,Clay Matthews
PL11432,Mike Kenn
PL11433,John Jefferson
PL11434,Steve Little
PL11435,Blair Bush
PL11436,Doug Williams
PL11437,Bob Cryder
PL11438,Ken Greene
PL11439,Elvis Peacock
PL11440,Randy Holloway
PL11441,Ron Johnson
PL11442,Ozzie Newsome HOF
PL11443,Dan Bunz
PL11444,Reese McCall
PL11445,John Anderson
PL11446,Don Latimer
PL11447,Larry Bethea
PL11448,Sylvester Hicks
PL11449,Johnny Davis
PL11450,Mark Merrill
PL11451,Dee Hardison
PL11452,J.T. Taylor
PL11453,Mike Hunt
PL11454,Ray Griffin
PL11455,Keith Butler
PL11456,Odis McKinney
PL11457,Scott Hutchinson
PL11458,Johnny Evans
PL11459,Al Baker
PL11460,Buddy Hardaway
PL11461,John Barefield
PL11462,Steve Stewart
PL11463,Brett Moritz
PL11464,Deacon Turner
PL11465,Stan Johnson
PL11466,Walt Downing
PL11467,John Turner
PL11468,Willie Fry
PL11469,Matt Cavanaugh
PL11470,Guy Benjamin
PL11471,Mike Woods
PL11472,Ron Smith
PL11473,Dave Browning
PL11474,William Gay
PL11475,Todd Christensen
PL11476,Derrick Jensen
PL11477,Gary Spani
PL11478,Dennis Johnson
PL11479,Barry Bennett
PL11480,Mickey Shuler
PL11481,Estus Hood
PL11482,Bob Jury
PL11483,Lyman Smith
PL11484,Danny Fulton
PL11485,Reggie Wilkes
PL11486,Larry Collins
PL11487,Mark Miller
PL11488,Doug Greene
PL11489,Stan Waldemore
PL11490,Rickey Anderson
PL11491,Ted Vincent
PL11492,Gifford Nielsen
PL11493,Brad Shearer
PL11494,Whip Walton
PL11495,Craig Colquitt
PL11496,Carlos Pennywell
PL11497,Frank Corral
PL11498,Ernie Hughes
PL11499,Leon White
PL11500,Jimmy Cefalo
PL11501,Lindsey Mason
PL11502,Don Bass
PL11503,Dave Hudgens
PL11504,Danny Johnson
PL11505,Maurice Harvey
PL11506,Don Schwartz
PL11507,Dodie Donnell
PL11508,Lucius Sanford
PL11509,Billy Taylor
PL11510,Terry LeCount
PL11511,Dennis Harrison
PL11512,Gerald Small
PL11513,Bill Fifer
PL11514,Brian Cabral
PL11515,George Collins
PL11516,Jimmy Childs
PL11517,Mike Renfro
PL11518,Dennis Law
PL11519,Jim Hough
PL11520,Larry Anderson
PL11521,Dwight Wheeler
PL11522,Pete Pullara
PL11523,Pete Woods
PL11524,Mark Manges
PL11525,Eric Laakso
PL11526,Homer Elias
PL11527,Joe Stewart
PL11528,Larry Tearry
PL11529,Alois Blackwell
PL11530,Ted Burgmeier
PL11531,Jerrold McRae
PL11532,Randy Sidler
PL11533,Ken Spaeth
PL11534,Eric Felton
PL11535,Mike Douglass
PL11536,Frank Myers
PL11537,Dwight Carey
PL11538,Louis Bullard
PL11539,Terry Jackson
PL11540,Amos Fowler
PL11541,Keith Wright
PL11542,Dan Gray
PL11543,Earl Carr
PL11544,Dennis Pearson
PL11545,Tom Dinkel
PL11546,Archie Reese
PL11547,Willie Wilder
PL11548,Bill Matthews
PL11549,Norris Banks
PL11550,Rob Hertel
PL11551,Jim Krahl
PL11552,Bruce Threadgill
PL11553,Robert Woods
PL11554,John Choma
PL11555,Derrick Ramsey
PL11556,Brian DeRoo
PL11557,Rich Rosen
PL11558,John Skibinski
PL11559,Bobby Jackson
PL11560,Mike Rieker
PL11561,Gregg Robinson
PL11562,Tom Davis
PL11563,Leotis Harris
PL11564,Eric Smith
PL11565,Glenn Starks
PL11566,Randy Pass
PL11567,Elliott Walker
PL11568,Al Pitts
PL11569,Dwight Hicks
PL11570,Jack Williams
PL11571,Rodney Parker
PL11572,Tony Ardizzone
PL11573,Conrad Rucker
PL11574,Steve Geise
PL11575,Kem Coleman
PL11576,Frank Chesley
PL11577,Mekeli Ieremia
PL11578,Tony Green
PL11579,Randy Reutershan
PL11580,Ben Garry
PL11581,Elijah Marshall
PL11582,Doug Betters
PL11583,Mike Levenseller
PL11584,Jesse Thompson
PL11585,Harold Randolph
PL11586,Alfred Jackson
PL11587,Ricky Odom
PL11588,Levi Armstrong
PL11589,Jim Earley
PL11590,Mario Celotto
PL11591,George Plasketes
PL11592,John Harris
PL11593,Dan Doornink
PL11594,Fred Quillan
PL11595,Arthur Whittington
PL11596,Bruce Gibson
PL11597,Karl Baldischwiler
PL11598,James Wright
PL11599,Cliff Featherstone
PL11600,Dave Stief
PL11601,Joe Branson
PL11602,Steve Powell
PL11603,Bill Kellar
PL11604,Herman Jones
PL11605,Greg Marshall
PL11606,Mark Dufresne
PL11607,Mike Hawkins
PL11608,Reggie Doss
PL11609,Lloyd Henry
PL11610,Jeff Logan
PL11611,Earl Inmon
PL11612,Dan Bass
PL11613,Tom Randall
PL11614,John Henry White
PL11615,John McGriff
PL11616,Derrick Gaffney
PL11617,Terry Falcon
PL11618,Brooks Williams
PL11619,Dennis Sproul
PL11620,Jeff Grady
PL11621,Walker Lee
PL11622,Mike Mock
PL11623,Mike Wood
PL11624,Jesse Turnbow
PL11625,Jim Breech
PL11626,Mark Nichols
PL11627,Rick Moser
PL11628,David Adkins
PL11629,J.C. Wilson
PL11630,Bill Miller
PL11631,George Freitas
PL11632,Roy Eppes
PL11633,Andre Keys
PL11634,Mosi Tatupu
PL11635,David Williams
PL11636,Sean Clancy
PL11637,Monte Anthony
PL11638,Don Hover
PL11639,Gavin Hedrick
PL11640,Franky Smith
PL11641,Homer Butler
PL11642,Willie Taylor
PL11643,Larry Brown
PL11644,Reggie Grant
PL11645,Richard Carter
PL11646,Neil Hutton
PL11647,Keith Myers
PL11648,Herman Redden
PL11649,Charles Williams
PL11650,Rich Grimmett
PL11651,Bill Swiacki
PL11652,Dean Moore
PL11653,Jon Kramer
PL11654,Tom Pridemore
PL11655,Henry Bradley
PL11656,Ron Shumon
PL11657,Jim Mol
PL11658,Mike Deutsch
PL11659,Lance Reynolds
PL11660,Tim Petersen
PL11661,John Hurley
PL11662,Mike Martin
PL11663,Dave Studdard
PL11664,Andre Anderson
PL11665,Bruce Hardy
PL11666,Blake Whitlatch
PL11667,Steve McDaniels
PL11668,Russ Williams
PL11669,Earl Bryant
PL11670,Aaron Brown
PL11671,Greg Jorgensen
PL11672,Louis Richardson
PL11673,Will Grant
PL11674,Larry Key
PL11675,Ricky Patton
PL11676,Rob Stewart
PL11677,Mark Totten
PL11678,Mike Connell
PL11679,Brent Watson
PL11680,Fred Arrington
PL11681,Ray Strong
PL11682,Charles Price
PL11683,Randy Gill
PL11684,Steve Young
PL11685,Tom DePaso
PL11686,Doug Becker
PL11687,Bryan Ferguson
PL11688,Scott Hertenstein
PL11689,Ben Zambiasi
PL11690,Hughie Shaw
PL11691,Charles Peal
PL11692,Mark Dennard
PL11693,Dallas Owens
PL11694,Tom Jurich
PL11695,Vince Kinney
PL11696,Barry Tomasetti
PL11697,Nat Terry
PL11698,Ray Milo
PL11699,Pat Ryan
PL11700,Jerry Blanton
PL11701,Nathan Besaint
PL11702,Terry Jones
PL11703,Dave Riley
PL11704,Dennis Heim
PL11705,Willie McCray
PL11706,Billy Campfield
PL11707,Richard Murray
PL11708,Larry Gillard
PL11709,Dean Jones
PL11710,Calvin Prince
PL11711,Milton Reed
PL11712,Mark Donahue
PL11713,Willie Thicklen
PL11714,Charlie Williams
PL11715,Mike Williams
PL11716,Walt Underwood
PL11717,Ron Harris
PL11718,Tom Brzoza
PL11719,George Halas
PL11720,Henry Mason
PL11721,Ron Hostetler
PL11722,Bob Glazebrook
PL11723,Lacy Brumley
PL11724,Dennis Thurman
PL11725,Kevin McLee
PL11726,Richard Crump
PL11727,Larry Hardy
PL11728,Willie Brock
PL11729,Alan Williams
PL11730,Eason Ramson
PL11731,Greg Lawson
PL11732,Dan Irons
PL11733,Mark Slater
PL11734,Jeff Bergeron
PL11735,Leo Biedermann
PL11736,Mark Patterson
PL11737,Anthony Clay
PL11738,Daria Butler
PL11739,Kevin Bell
PL11740,John Schuhmacher
PL11741,Kim Featsent
PL11742,Steve McCabe
PL11743,Lew Sibley
PL11744,Jeff Morrow
PL11745,Brad Carr
PL11746,John Gibney
PL11747,Bruce Allen
PL11748,Gus Coppens
PL11749,Mike Moore
PL11750,Joe Conron
PL11751,Bill Kenney
PL11752,Lee Washburn
PL11753,Ricky Bell
PL11754,Tony Dorsett HOF
PL11755,Eddie Edwards
PL11756,Marvin Powell
PL11757,Gary Jeter
PL11758,Warren Bryant
PL11759,Joe Campbell
PL11760,Wilson Whitley
PL11761,Mike Butler
PL11762,Gary Green
PL11763,Morris Towns
PL11764,Phil Dokes
PL11765,A.J. Duhe
PL11766,Steve August
PL11767,Ted Albrecht
PL11768,Raymond Clayborn
PL11769,Robert Jackson
PL11770,Steve Schindler
PL11771,Steve Pisarkiewicz
PL11772,Wilson Faumuina
PL11773,Robin Cole
PL11774,Mike Cobb
PL11775,Bob Brudzinski
PL11776,Bob Rush
PL11777,Stanley Morgan
PL11778,Randy Burke
PL11779,Tommy Kramer
PL11780,Ezra Johnson
PL11781,Dave Lewis
PL11782,Tom Lynch
PL11783,Nolan Cromwell
PL11784,Johnny Perkins
PL11785,Wesley Walker
PL11786,Mike Fultz
PL11787,Mike Davis
PL11788,R.C. Thielemann
PL11789,Tony Reed
PL11790,George Reihner
PL11791,Greg Koch
PL11792,Bob Baumhower
PL11793,Terry Beeson
PL11794,Walt Williams
PL11795,Mike Spivey
PL11796,Horace Ivory
PL11797,Rob Lytle
PL11798,Tom Skladany
PL11799,George Franklin
PL11800,Sidney Thornton
PL11801,Pete Johnson
PL11802,Billy Waddy
PL11803,Pete Cronan
PL11804,Don Hasselbeck
PL11805,Mike Ozdowski
PL11806,Glenn Carano
PL11807,Dennis Swilley
PL11808,Charley Hannah
PL11809,Ted McKnight
PL11810,Dennis Boyd
PL11811,Curtis Brown
PL11812,Tom Beasley
PL11813,Robin Earl
PL11814,Tony Hill
PL11815,Edgar Fields
PL11816,Robert Watts
PL11817,Elmo Boyd
PL11818,Tim Wilson
PL11819,Tom Howard
PL11820,Ed Fulton
PL11821,Rick Kane
PL11822,Jimmie Giles
PL11823,Mike Watson
PL11824,Tank Marshall
PL11825,John Kimbrough
PL11826,Rick Scribner
PL11827,Jim Smith
PL11828,Mike Voight
PL11829,Linden King
PL11830,Kurt Allerman
PL11831,Wendell Tyler
PL11832,Terdell Middleton
PL11833,Val Belcher
PL11834,Sidney Brown
PL11835,Tom Hannon
PL11836,Rob Carpenter
PL11837,Rick Walker
PL11838,Jimmy Dean
PL11839,John Yarno
PL11840,Mike Vaughan
PL11841,Allan Leavitt
PL11842,Scott Dierking
PL11843,Vince Ferragamo
PL11844,Mark Bailey
PL11845,Ted Petersen
PL11846,Tony Samuels
PL11847,Darius Helton
PL11848,Luther Blue
PL11849,Duncan McColl
PL11850,Warren Anderson
PL11851,Laverne Smith
PL11852,Stan Black
PL11853,Bill Bryan
PL11854,Oliver Davis
PL11855,Mike Wilson
PL11856,Eric Harris
PL11857,Jerry Anderson
PL11858,Dan Audick
PL11859,Eary Jones
PL11860,Guy Brown
PL11861,Gerald Skinner
PL11862,Mickey Sims
PL11863,Larry Seivers
PL11864,Mickey Marvin
PL11865,Mike Michel
PL11866,Ron Crosby
PL11867,Fred Besana
PL11868,Perry Griggs
PL11869,Randy Dean
PL11870,Dave Lafary
PL11871,Skip Sharp
PL11872,Shelton Diggs
PL11873,Cliff Stoudt
PL11874,Nate Simpson
PL11875,Leroy Harris
PL11876,Clarence Williams
PL11877,Steve Courson
PL11878,Lester Hayes
PL11879,Neil O'Donoghue
PL11880,Cliff Olander
PL11881,Gary Gregory
PL11882,Donnie Hickman
PL11883,Ernest Lee
PL11884,Dirt Winston
PL11885,Ray Phillips
PL11886,Jeff Williams
PL11887,Andy Spiva
PL11888,Dave Hubbard
PL11889,Andy Frederick
PL11890,Ken Moore
PL11891,Jeff Barnes
PL11892,Vince Evans
PL11893,Mike Burns
PL11894,Tony Benjamin
PL11895,Bob Jordan
PL11896,Joe Klecko
PL11897,Kevin Russell
PL11898,Dave Lindstrom
PL11899,Cliff Parsley
PL11900,Gary Woolford
PL11901,Tim Moresco
PL11902,Rick Burleson
PL11903,Larry Barnes
PL11904,Pete Shaw
PL11905,Emery Moorehead
PL11906,Wilbert Montgomery
PL11907,Jim Harlan
PL11908,Art Best
PL11909,Ron Pruitt
PL11910,Mark Mitchell
PL11911,Paul Harris
PL11912,Tom Duniven
PL11913,Keith Jenkins
PL11914,Tom Schick
PL11915,Calvin O'Neal
PL11916,Jim Cooper
PL11917,David Carter
PL11918,Reggie Pinkney
PL11919,Andre Herrera
PL11920,Charlie White
PL11921,David Sims
PL11922,Mike Nelms
PL11923,Bob Grupp
PL11924,Derrel Gofourth
PL11925,Kenny Randle
PL11926,Greg Boykin
PL11927,Charlie Johnson
PL11928,Rell Tipton
PL11929,Chris Golub
PL11930,Al Dixon
PL11931,Tim Black
PL11932,Bruce Herron
PL11933,Ron Bush
PL11934,Gerald Butler
PL11935,Jim Van Wagner
PL11936,Blane Smith
PL11937,Larry Swider
PL11938,Randy Frisch
PL11939,Louis Breeden
PL11940,Bob Lingenfelter
PL11941,Reggie Haynes
PL11942,Rich Martini
PL11943,Dave Stalls
PL11944,Ken Smith
PL11945,Blanchard Carter
PL11946,Jim Corbett
PL11947,Kevin Long
PL11948,Randy Hedberg
PL11949,Greg Morton
PL11950,Steve Davis
PL11951,Bill Rice
PL11952,Dan Alexander
PL11953,Jimmy Stewart
PL11954,Cleveland Franklin
PL11955,Walter Packer
PL11956,Ron Olsonoski
PL11957,Eddie Foster
PL11958,David Whitehurst
PL11959,Horace Perkins
PL11960,Al Cleveland
PL11961,Mark Griffin
PL11962,Ed Thompson
PL11963,Otis Rodgers
PL11964,Calvin Culliver
PL11965,Bill Armstrong
PL11966,Jose Saint Victor
PL11967,Waddell Smith
PL11968,Eric Williams
PL11969,Phil August
PL11970,Rod Bockwoldt
PL11971,Brad Benson
PL11972,Ken Helms
PL11973,Fred Williams
PL11974,Clint Strozier
PL11975,Terry Robiskie
PL11976,Byron Hemingway
PL11977,George Adzick
PL11978,Derrick Glanton
PL11979,Matt Robinson
PL11980,Ken Mullens
PL11981,T.J. Humphreys
PL11982,John Maxwell
PL11983,Dave Knowles
PL11984,Bill Currier
PL11985,Joel Mullins
PL11986,Gene Washington
PL11987,Dave Green
PL11988,Steve Mathieson
PL11989,Robert Turner
PL11990,Nick Buonamici
PL11991,David Posey
PL11992,Daryl Brown
PL11993,Charles Jackson
PL11994,Robert Speer
PL11995,Johnny Jackson
PL11996,Roosevelt Kelly
PL11997,Mike Northington
PL11998,Glen Capriola
PL11999,Mark Cantrell
PL12000,Jerry Vogele
PL12001,Scott Studwell
PL12002,Larry Mucker
PL12003,Robert Morgan
PL12004,Alvin Cowans
PL12005,Sam Adkins
PL12006,Mike Jones
PL12007,John Hennessy
PL12008,Billy Ryckman
PL12009,Rafael Septien
PL12010,John Mastronardo
PL12011,Jim Culbreath
PL12012,Mark Vitali
PL12013,Harvey Hull
PL12014,Gary Anderson
PL12015,Mark Carter
PL12016,Curtis Townsend
PL12017,Dennis Breckner
PL12018,Aaron Ball
PL12019,Oren Middlebrook
PL12020,Tom Burkett
PL12021,Jim LeJay
PL12022,Dave LaCrosse
PL12023,Bob Bialik
PL12024,James Sykes
PL12025,Don Petersen
PL12026,Steve DeBerg
PL12027,John Rasmussen
PL12028,Ron Baker
PL12029,Dan Beaver
PL12030,Giles Alexander
PL12031,Chuck Rodgers
PL12032,Bill Westbeld
PL12033,Nate Jackson
PL12034,Rocco Moore
PL12035,Bill Helms
PL12036,John Blain
PL12037,Mike Cordova
PL12038,Dave Farmer
PL12039,Maurice Mitchell
PL12040,Al Romano
PL12041,Terry Randolph
PL12042,John Alexander
PL12043,Joel Parrish
PL12044,Tony Daykin
PL12045,Connie Zelencik
PL12046,Brian Billick
PL12047,Charles Nash
PL12048,Phil Heck
PL12049,Lou West
PL12050,Carl Allen
PL12051,Don Harris
PL12052,Greg Lee
PL12053,Carson Long
PL12054,Ray Costict
PL12055,Brian Ruff
PL12056,Don Wardlow
PL12057,Keith Hartwig
PL12058,Dave Butterfield
PL12059,Chip Sheffield
PL12060,Charles Romes
PL12061,Jimmy Stephens
PL12062,Elmo Simmons
PL12063,Phil Gargis
PL12064,Dave Conrad
PL12065,Don Parrish
PL12066,Oakley Dalton
PL12067,Ove Johansson
PL12068,Rod Martin
PL12069,Raymond Burks
PL12070,Jim Stansik
PL12071,Dave Greenwood
PL12072,Terry Anderson
PL12073,Terry Irvin
PL12074,Scott Martin
PL12075,Scott Levenhagen
PL12076,Leo Tierney
PL12077,Alex Percival
PL12078,Curtis Kirkland
PL12079,Rick Fenlaw
PL12080,I.V. Wilson
PL12081,Barry Caudill
PL12082,Bill Deutsch
PL12083,Greg Peters
PL12084,Dave Preston
PL12085,Rolf Benirschke
PL12086,Jim Kelleher
PL12087,Lee Roy Selmon HOF
PL12088,Steve Niehaus
PL12089,Chuck Muncie
PL12090,Joe Washington
PL12091,Mike Haynes HOF
PL12092,Richard Todd
PL12093,Mike Pruitt
PL12094,Dennis Lick
PL12095,Bubba Bean
PL12096,James Hunter
PL12097,Billy Brooks
PL12098,Pete Brock
PL12099,Troy Archer
PL12100,Rod Walters
PL12101,Tom Glassic
PL12102,Lawrence Gaines
PL12103,Larry Gordon
PL12104,Mario Clark
PL12105,Kim Bokamper
PL12106,Ken Novak
PL12107,Tim Fox
PL12108,Mike Dawson
PL12109,Mark Koncar
PL12110,Archie Griffin
PL12111,James White
PL12112,Kevin McLain
PL12113,Aaron Kyle
PL12114,Bennie Cunningham
PL12115,Sammy Green
PL12116,Jimmy DuBose
PL12117,Don Macek
PL12118,Tony Galbreath
PL12119,Shafer Suggs
PL12120,Charles Philyaw
PL12121,Ike Forte
PL12122,Sonny Collins
PL12123,Ray Pinney
PL12124,Glenn Bujnoch
PL12125,Pat Thomas
PL12126,Jim Jensen
PL12127,Cliff Frazier
PL12128,Randy Cross
PL12129,Kurt Knoff
PL12130,Ken Long
PL12131,Ken Jones
PL12132,David Hill
PL12133,Mike Kruczek
PL12134,Mike Barber
PL12135,Loaird McCreary
PL12136,Jeb Blount
PL12137,Chris Bahr
PL12138,Joe Devlin
PL12139,Ron McCartney
PL12140,Sammy White
PL12141,Jim Eidson
PL12142,James Files
PL12143,Eddie Lewis
PL12144,Sherman Smith
PL12145,Steve Raible
PL12146,Dewey Selmon
PL12147,Steve Young
PL12148,Jeff Lloyd
PL12149,Keith Simons
PL12150,Larry Dorsey
PL12151,Dave Logan
PL12152,Brian Baschnagel
PL12153,Greg Buttle
PL12154,Russ Bolinger
PL12155,Danny Reece
PL12156,Ron Coder
PL12157,Dave Scott
PL12158,Mike McCoy
PL12159,Duke Fergerson
PL12160,Gary Barbaro
PL12161,John Smith
PL12162,John Woodcock
PL12163,Bob Simmons
PL12164,Ben Williams
PL12165,Henry Marshall
PL12166,Duriel Harris
PL12167,Ed Simonini
PL12168,Reggie Williams
PL12169,Brad Oates
PL12170,Rik Bonness
PL12171,Wes Hamilton
PL12172,Jackie Slater HOF
PL12173,Butch Johnson
PL12174,Ernest Pough
PL12175,Rick Engles
PL12176,Ron Lee
PL12177,Steve Maughan
PL12178,Don Bitterlich
PL12179,Steve Myer
PL12180,Bob Horn
PL12181,Tinker Owens
PL12182,Gerald Taylor
PL12183,Gene Swick
PL12184,Melvin Mitchell
PL12185,Mike St. Clair
PL12186,Steve Rivera
PL12187,Tom Perko
PL12188,Walt Brett
PL12189,John Sciarra
PL12190,Gordon Bell
PL12191,Harry Carson HOF
PL12192,Tony Davis
PL12193,Craig Penrose
PL12194,Wayne Rhodes
PL12195,Dan Jilek
PL12196,Herb McMath
PL12197,Mike Smith
PL12198,Wonder Monds
PL12199,Ron Singleton
PL12200,Pat Tilley
PL12201,Artie Owens
PL12202,Greg Fairchild
PL12203,Steve Largent HOF
PL12204,Leonard Willis
PL12205,Tom Rafferty
PL12206,Theo Bell
PL12207,Richard Appleby
PL12208,Randy Johnson
PL12209,Andy Bolton
PL12210,Everett Little
PL12211,Mishael Kelson
PL12212,Don Dufek
PL12213,Scott Parrish
PL12214,Carl Ekern
PL12215,Steve King
PL12216,Henry Sheppard
PL12217,Woodrow Lowe
PL12218,Aundra Thompson
PL12219,Steve Wagner
PL12220,Sanders Shiver
PL12221,Greg Johnson
PL12222,Melvin Wilson
PL12223,Willie Lee
PL12224,Willie Shelby
PL12225,Lonnie Perrin
PL12226,Tony Leonard
PL12227,Wayne Morris
PL12228,Fred Coleman
PL12229,Mike Kirkland
PL12230,Jimbo Elrod
PL12231,Steadman Scavella
PL12232,Fred Steinfort
PL12233,Scott Perry
PL12234,Mike Hughes
PL12235,Ken Bordelon
PL12236,Keith Barnette
PL12237,Wally Pesuit
PL12238,Rodney Norton
PL12239,Ernie Jones
PL12240,Steve Wilson
PL12241,Dwight Scales
PL12242,Larry Bates
PL12243,Al Darby
PL12244,Curtis Jordan
PL12245,Gary Dunn
PL12246,Terry Stieve
PL12247,Dan Jiggetts
PL12248,Dan Lloyd
PL12249,Bob Martin
PL12250,Leslie Benson
PL12251,Kirk Johnson
PL12252,Steve Taylor
PL12253,Bob Gregolunas
PL12254,Robert Pennywell
PL12255,Stan Varner
PL12256,Greg Boyd
PL12257,Scott Piper
PL12258,Calvin Harper
PL12259,Todd Simonsen
PL12260,Gary Davis
PL12261,Darnell Powell
PL12262,Orlando Nelson
PL12263,Scott Bull
PL12264,Calvin Lane
PL12265,Tommy Marvaso
PL12266,Terry Egerdahl
PL12267,Greg McGuire
PL12268,Jack Deloplaine
PL12269,Parnell Dickinson
PL12270,Lodie Dixon
PL12271,Joe Ingersoll
PL12272,Greg Schaum
PL12273,Bob Bateman
PL12274,Abdul Salaam
PL12275,Steve Cassidy
PL12276,Jerry Muckensturm
PL12277,Carl Hairston
PL12278,Pete Rome
PL12279,Karl Farmer
PL12280,Jay Chesley
PL12281,Jackie Williams
PL12282,Rod Wellington
PL12283,Larry Harris
PL12284,Garth Ten Napel
PL12285,James Richards
PL12286,John Owens
PL12287,Ed Bauer
PL12288,Perry Brooks
PL12289,Phil Rogers
PL12290,Clarence Chapman
PL12291,Ken Kuhn
PL12292,Larry Brune
PL12293,Larry Buie
PL12294,Dave Williams
PL12295,Barry Burton
PL12296,Larry Shipp
PL12297,Joe Davis
PL12298,Tony DiRienzo
PL12299,Craig Cassady
PL12300,Louie Giammona
PL12301,Scott Gardner
PL12302,Richard La Fargue
PL12303,Rich Sorenson
PL12304,Jim Burrow
PL12305,Frank Reed
PL12306,Jerome Dove
PL12307,John Jordan
PL12308,Orrin Olsen
PL12309,John Ayers
PL12310,James Betterson
PL12311,Charles Braswell
PL12312,Bobby Joe Easter
PL12313,Art Meadowcroft
PL12314,Ricky Thompson
PL12315,Bobby Simon
PL12316,Bob Simpson
PL12317,Terry Kunz
PL12318,Ron Hunt
PL12319,Randy Burks
PL12320,Brian Fryer
PL12321,Stu Betts
PL12322,Henry Laws
PL12323,Ed McAleney
PL12324,Bruce Welch
PL12325,Bob Bos
PL12326,Warren Peiffer
PL12327,Jeff Turner
PL12328,James Reed
PL12329,Doug Beaudoin
PL12330,Ronnie Moore
PL12331,Jim Gueno
PL12332,Phil McKinnely
PL12333,Mike Hogan
PL12334,Richard Osborne
PL12335,Tim Collier
PL12336,Kenny Harrison
PL12337,Glynn Harrison
PL12338,Jim Czirr
PL12339,Leanell Jones
PL12340,Curtis Akins
PL12341,Bob Kotzur
PL12342,Art Stringer
PL12343,Norris Thomas
PL12344,Stu Levenick
PL12345,Lonnie Allgood
PL12346,Jim Lisko
PL12347,Craig Nagel
PL12348,Isaac Hagins
PL12349,Geb Church
PL12350,Beasley Reece
PL12351,Wentford Gaines
PL12352,Randy Coffield
PL12353,Sid Smith
PL12354,Jeff Perlinger
PL12355,Junior Hardin
PL12356,Ricky Feacher
PL12357,Doug Kleber
PL12358,Paul Strohmeier
PL12359,Herb Lusk
PL12360,Jessie Green
PL12361,Robin Ross
PL12362,John Thomas
PL12363,Whitney Paul
PL12364,Art Gilliam
PL12365,Bill Bowerman
PL12366,Keith Moody
