Source,Target
PL5864,NFL19
CG20,PL5869
PL5869,NFL30
CG54,PL5874
PL5874,NFL0
CG42,PL5891
PL5891,NFL22
CG7,PL5892
PL5892,NFL25
CG32,PL5907
PL5907,NFL16
CG139,PL5983
PL5983,NFL24
CG2,PL6007
PL6007,NFL19
CG32,PL6011
PL6011,NFL30
CG222,PL6022
PL6022,NFL0
CG58,PL6026
PL6026,NFL24
CG120,PL6048
PL6048,NFL1
CG9,PL6053
PL6053,NFL8
CG31,PL6055
PL6055,NFL27
CG33,PL6072
PL6072,NFL2
CG20,PL6090
PL6090,NFL9
CG78,PL6102
PL6102,NFL23
CG86,PL6111
PL6111,NFL25
CG13,PL6122
PL6122,NFL29
CG139,PL6133
PL6133,NFL7
CG46,PL6164
PL6164,NFL20
CG39,PL6170
PL6170,NFL2
CG20,PL6173
PL6173,NFL29
CG70,PL6178
PL6178,NFL30
CG10,PL6185
PL6185,NFL12
CG35,PL6194
PL6194,NFL8
CG103,PL6200
PL6200,NFL14
CG177,PL6249
PL6249,NFL7
CG28,PL6285
PL6285,NFL18
CG11,PL6372
PL6372,NFL8
CG4,PL6380
PL6380,NFL4
CG31,PL6416
PL6416,NFL14
CG54,PL6417
PL6417,NFL25
CG102,PL6432
PL6432,NFL24
CG120,PL6448
PL6448,NFL22
CG91,PL6468
PL6468,NFL20
CG28,PL6469
PL6469,NFL8
CG0,PL6478
PL6478,NFL30
CG6,PL6483
PL6483,NFL0
CG142,PL6490
PL6490,NFL16
CG143,PL6512
PL6512,NFL23
CG150,PL6529
PL6529,NFL28
CG17,PL6552
PL6552,NFL27
CG9,PL6569
PL6569,NFL10
CG33,PL6571
PL6571,NFL30
CG96,PL6593
PL6593,NFL31
CG95,PL6630
PL6630,NFL18
CG55,PL6647
PL6647,NFL2
CG91,PL6670
PL6670,NFL24
CG49,PL6683
PL6683,NFL13
CG63,PL6689
PL6689,NFL25
CG14,PL6692
PL6692,NFL14
CG15,PL6701
PL6701,NFL18
CG298,PL6721
PL6721,NFL9
CG0,PL6722
PL6722,NFL19
CG17,PL6770
PL6770,NFL5
CG132,PL6771
PL6771,NFL2
CG20,PL6825
PL6825,NFL5
CG25,PL6835
PL6835,NFL4
CG210,PL6837
PL6837,NFL7
CG89,PL6870
PL6870,NFL10
CG12,PL6889
PL6889,NFL31
CG234,PL6904
PL6904,NFL29
CG10,PL6912
PL6912,NFL11
CG132,PL6922
PL6922,NFL8
CG52,PL6923
PL6923,NFL14
CG74,PL6929
PL6929,NFL22
CG325,PL6930
PL6930,NFL0
CG27,PL6934
PL6934,NFL9
CG100,PL6940
PL6940,NFL3
CG68,PL6946
PL6946,NFL12
CG143,PL6965
PL6965,NFL16
CG149,PL6972
PL6972,NFL13
CG59,PL6989
PL6989,NFL23
CG35,PL7016
PL7016,NFL24
CG164,PL7055
PL7055,NFL1
CG40,PL7062
PL7062,NFL8
CG117,PL7076
PL7076,NFL12
CG11,PL7121
PL7121,NFL18
CG0,PL7194
PL7194,NFL9
CG49,PL7214
PL7214,NFL22
CG309,PL7215
PL7215,NFL24
CG70,PL7216
PL7216,NFL25
CG32,PL7250
PL7250,NFL14
CG185,PL7267
PL7267,NFL22
CG150,PL7268
PL7268,NFL7
CG70,PL7278
PL7278,NFL14
CG100,PL7289
PL7289,NFL13
CG40,PL7294
PL7294,NFL0
CG28,PL7298
PL7298,NFL25
CG267,PL7300
PL7300,NFL27
CG39,PL7328
PL7328,NFL9
CG63,PL7341
PL7341,NFL24
CG212,PL7352
PL7352,NFL11
CG150,PL7364
PL7364,NFL3
CG7,PL7365
PL7365,NFL12
CG47,PL7384
PL7384,NFL10
CG208,PL7395
PL7395,NFL5
CG70,PL7422
PL7422,NFL8
CG199,PL7444
