Source,Target
CG32,PL6319
PL6319,NFL23
CG25,PL6331
PL6331,NFL12
CG62,PL6337
PL6337,NFL20
CG3,PL6361
PL6361,NFL9
CG17,PL6385
PL6385,NFL31
CG66,PL6386
PL6386,NFL26
CG221,PL6389
PL6389,NFL24
CG111,PL6404
PL6404,NFL7
CG33,PL6405
PL6405,NFL2
CG66,PL6411
PL6411,NFL30
CG74,PL6431
PL6431,NFL3
CG7,PL6436
PL6436,NFL16
CG118,PL6439
PL6439,NFL5
CG23,PL6458
PL6458,NFL12
CG91,PL6467
PL6467,NFL28
CG78,PL6556
PL6556,NFL19
CG118,PL6558
PL6558,NFL1
CG11,PL6567
PL6567,NFL31
CG132,PL6587
PL6587,NFL8
CG118,PL6611
PL6611,NFL16
CG186,PL6618
PL6618,NFL24
CG94,PL6697
PL6697,NFL27
CG177,PL6715
PL6715,NFL11
CG123,PL6717
PL6717,NFL9
CG280,PL6753
PL6753,NFL27
CG68,PL6759
PL6759,NFL30
CG3,PL6772
PL6772,NFL3
CG210,PL6795
PL6795,NFL16
CG55,PL6799
PL6799,NFL12
CG70,PL6810
PL6810,NFL18
CG4,PL6813
PL6813,NFL30
CG32,PL6815
PL6815,NFL4
CG49,PL6821
PL6821,NFL26
CG14,PL6826
PL6826,NFL12
CG70,PL6831
PL6831,NFL19
CG68,PL6854
PL6854,NFL5
CG9,PL6856
PL6856,NFL28
CG23,PL6860
PL6860,NFL25
CG41,PL6887
PL6887,NFL4
CG141,PL6897
PL6897,NFL10
CG17,PL6918
PL6918,NFL26
CG58,PL6949
PL6949,NFL24
CG13,PL6970
PL6970,NFL9
CG2,PL6973
PL6973,NFL27
CG130,PL6984
PL6984,NFL0
CG111,PL6995
PL6995,NFL11
CG21,PL7013
PL7013,NFL22
CG41,PL7015
PL7015,NFL26
CG23,PL7019
PL7019,NFL16
CG96,PL7020
PL7020,NFL5
CG28,PL7021
PL7021,NFL2
CG0,PL7024
PL7024,NFL1
CG70,PL7068
PL7068,NFL0
CG63,PL7092
PL7092,NFL29
CG344,PL7097
PL7097,NFL0
CG49,PL7108
PL7108,NFL14
CG25,PL7111
PL7111,NFL29
CG2,PL7127
PL7127,NFL22
CG17,PL7140
PL7140,NFL31
CG127,PL7148
PL7148,NFL26
CG325,PL7152
PL7152,NFL18
CG46,PL7158
PL7158,NFL11
CG52,PL7176
PL7176,NFL26
CG86,PL7178
PL7178,NFL13
CG68,PL7185
PL7185,NFL2
CG55,PL7192
PL7192,NFL20
CG3,PL7208
PL7208,NFL0
CG137,PL7238
PL7238,NFL4
CG198,PL7247
PL7247,NFL19
CG348,PL7263
PL7263,NFL29
CG114,PL7269
PL7269,NFL16
CG96,PL7287
PL7287,NFL26
CG54,PL7317
PL7317,NFL18
CG203,PL7318
PL7318,NFL30
CG91,PL7324
PL7324,NFL2
CG2,PL7366
PL7366,NFL1
CG69,PL7376
PL7376,NFL4
CG278,PL7396
PL7396,NFL24
CG12,PL7397
PL7397,NFL26
CG20,PL7417
PL7417,NFL31
CG162,PL7420
PL7420,NFL12
CG63,PL7426
PL7426,NFL23
CG12,PL7433
PL7433,NFL24
CG18,PL7455
PL7455,NFL31
CG17,PL7464
PL7464,NFL20
CG63,PL7487
PL7487,NFL29
CG8,PL7504
PL7504,NFL9
CG11,PL7542
PL7542,NFL23
CG68,PL7575
PL7575,NFL28
CG132,PL7583
PL7583,NFL14
CG126,PL7696
PL7696,NFL19
CG3,PL7697
PL7697,NFL5
CG117,PL7710
PL7710,NFL27
CG234,PL7796
PL7796,NFL2
CG55,PL7820
PL7820,NFL14
CG23,PL7879
PL7879,NFL29
CG8,PL7885
PL7885,NFL20
CG58,PL7951
PL7951,NFL7
CG94,PL7955
PL7955,NFL9
CG0,PL7970
PL7970,NFL31
CG58,PL7991
PL7991,NFL2
CG80,PL8003
PL8003,NFL8
CG253,PL8016
PL8016,NFL3
CG13,PL8018
PL8018,NFL18
CG43,PL8029
PL8029,NFL12
CG137,PL8051
PL8051,NFL31
CG86,PL8114
PL8114,NFL3
CG3,PL8139
PL8139,NFL26
CG3,PL8170
PL8170,NFL27
CG66,PL8177
PL8177,NFL11
CG132,PL8179
PL8179,NFL3
CG68,PL8207
PL8207,NFL5
CG222,PL8252
PL8252,NFL4
CG80,PL8254
PL8254,NFL30
CG69,PL8285
PL8285,NFL7
CG49,PL8298
PL8298,NFL9
