ID,Label,Node Type,All Pros,Pro Bowls,Draft Age,Year Drafted,Round Selected,Pick In Round,Position,College,NFLTeam
PL1451,Bennett Jackson,Player,0,0,22,2014,6,187,DB,Notre Dame,NYG
PL1452,E.J. Gaines,Player,0,0,22,2014,6,188,DB,Missouri,STL
PL1459,Brandon Dixon,Player,0,0,24,2014,6,195,DB,NW Missouri St.,NYJ
PL1461,Demetri Goodson,Player,0,0,25,2014,6,197,DB,Baylor,GNB
PL1470,Jemea Thomas,Player,0,0,24,2014,6,206,DB,Georgia Tech,NWE
PL1472,Eric Pinkins,Player,0,0,23,2014,6,208,DB,San Diego St.,SEA
PL1480,Andre Hal,Player,0,0,22,2014,7,216,DB,Vanderbilt,HOU
PL1483,T.J. Carrie,Player,0,0,24,2014,7,219,DB,Ohio,OAK
PL1489,Jabari Price,Player,0,0,21,2014,7,225,DB,North Carolina,MIN
PL1505,C.B. Bryant,Player,0,0,22,2014,7,241,DB,Ohio St.,STL
PL1511,Jonathan Dowling,Player,0,0,22,2014,7,247,DB,Western Kentucky,OAK
PL1512,Ahmad Dixon,Player,0,0,23,2014,7,248,DB,Baylor,DAL
PL1516,Lavelle Westbrooks,Player,0,0,22,2014,7,252,DB,Georgia Southern,CIN
PL1518,Terrance Mitchell,Player,0,0,22,2014,7,254,DB,Oregon,DAL
PL1520,Lonnie Ballentine,Player,0,0,21,2014,7,256,DB,Memphis,HOU
PL1529,Dee Milliner,Player,0,0,21,2013,1,9,DB,Alabama,NYJ
PL1532,D.J. Hayden,Player,0,0,23,2013,1,12,DB,Houston,OAK
PL1535,Kenny Vaccaro,Player,0,0,22,2013,1,15,DB,Texas,NOR
PL1538,Eric Reid,Player,0,1,21,2013,1,18,DB,LSU,SFO
PL1542,Desmond Trufant,Player,0,1,22,2013,1,22,DB,Washington,ATL
PL1545,Xavier Rhodes,Player,1,2,23,2013,1,25,DB,Florida St.,MIN
PL1552,Matt Elam,Player,0,0,22,2013,1,32,DB,Florida,BAL
PL1553,Johnathan Cyprien,Player,0,0,23,2013,2,33,DB,Florida International,JAX
PL1556,Darius Slay,Player,1,2,22,2013,2,36,DB,Mississippi St.,DET
PL1563,Johnthan Banks,Player,0,0,23,2013,2,43,DB,Mississippi St.,TAM
PL1571,David Amerson,Player,0,0,21,2013,2,51,DB,North Carolina St.,WAS
PL1574,Jamar Taylor,Player,0,0,22,2013,2,54,DB,Boise St.,MIA
PL1577,D.J. Swearinger,Player,0,0,22,2013,2,57,DB,South Carolina,HOU
PL1580,Robert Alford,Player,0,0,24,2013,2,60,DB,SE Louisiana,ATL
PL1584,Dwayne Gratz,Player,0,0,23,2013,3,64,DB,Connecticut,JAX
PL1588,Leon McFadden,Player,0,0,22,2013,3,68,DB,San Diego St.,CLE
PL1589,Tyrann Mathieu,Player,1,1,21,2013,3,69,DB,LSU,ARI
PL1590,Blidi Wreh-Wilson,Player,0,0,23,2013,3,70,DB,Connecticut,TEN
PL1591,T.J. McDonald,Player,0,0,22,2013,3,71,DB,USC,STL
PL1600,J.J. Wilcox,Player,0,0,22,2013,3,80,DB,Georgia Southern,DAL
PL1603,Logan Ryan,Player,0,0,22,2013,3,83,DB,Rutgers,NWE
PL1604,Shawn Williams,Player,0,0,22,2013,3,84,DB,Georgia,CIN
PL1610,Kayvon Webster,Player,0,0,22,2013,3,90,DB,South Florida,DEN
PL1611,Duron Harmon,Player,0,0,22,2013,3,91,DB,Rutgers,NWE
PL1613,Will Davis,Player,0,0,23,2013,3,93,DB,Utah St.,MIA
PL1625,Duke Williams,Player,0,0,22,2013,4,105,DB,Nevada,BUF
