Source,Target
CG32,PL7171
PL7171,NFL4
CG25,PL7183
PL7183,NFL16
CG68,PL7188
PL7188,NFL29
CG9,PL7203
PL7203,NFL24
CG20,PL7206
PL7206,NFL18
CG281,PL7236
PL7236,NFL13
CG44,PL7239
PL7239,NFL2
CG150,PL7240
PL7240,NFL11
CG347,PL7245
PL7245,NFL27
CG33,PL7249
PL7249,NFL9
CG32,PL7252
PL7252,NFL31
CG178,PL7260
PL7260,NFL30
CG212,PL7261
PL7261,NFL0
CG55,PL7277
PL7277,NFL19
CG42,PL7283
PL7283,NFL1
CG221,PL7284
PL7284,NFL8
CG111,PL7288
PL7288,NFL0
CG18,PL7295
PL7295,NFL7
CG24,PL7301
PL7301,NFL10
CG33,PL7304
PL7304,NFL20
CG61,PL7322
PL7322,NFL16
CG86,PL7326
PL7326,NFL25
CG137,PL7327
PL7327,NFL27
CG8,PL7332
PL7332,NFL19
CG111,PL7344
PL7344,NFL22
CG6,PL7351
PL7351,NFL2
CG49,PL7355
PL7355,NFL4
CG9,PL7380
PL7380,NFL29
CG7,PL7386
PL7386,NFL23
CG73,PL7399
PL7399,NFL13
CG65,PL7401
PL7401,NFL30
CG70,PL7406
PL7406,NFL22
CG33,PL7425
PL7425,NFL2
CG23,PL7440
PL7440,NFL29
CG69,PL7442
PL7442,NFL11
CG15,PL7443
PL7443,NFL13
CG19,PL7447
PL7447,NFL5
CG11,PL7448
PL7448,NFL1
CG111,PL7453
PL7453,NFL4
CG65,PL7454
PL7454,NFL0
CG17,PL7459
PL7459,NFL25
CG24,PL7461
PL7461,NFL10
CG9,PL7468
PL7468,NFL26
CG358,PL7512
PL7512,NFL23
CG4,PL7523
PL7523,NFL8
CG153,PL7540
PL7540,NFL31
CG99,PL7543
PL7543,NFL24
CG62,PL7551
PL7551,NFL9
CG110,PL7553
PL7553,NFL14
CG54,PL7560
PL7560,NFL12
CG340,PL7562
PL7562,NFL13
CG51,PL7564
PL7564,NFL4
CG39,PL7572
PL7572,NFL3
CG42,PL7592
PL7592,NFL0
CG6,PL7607
PL7607,NFL20
CG54,PL7614
PL7614,NFL5
CG62,PL7623
PL7623,NFL31
CG78,PL7624
PL7624,NFL22
CG294,PL7651
PL7651,NFL31
CG0,PL7653
PL7653,NFL3
CG252,PL7656
PL7656,NFL27
CG96,PL7658
PL7658,NFL28
CG3,PL7664
PL7664,NFL16
CG122,PL7676
PL7676,NFL24
CG115,PL7708
PL7708,NFL7
CG159,PL7714
PL7714,NFL28
CG366,PL7722
